medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude 
2013002611,2013002608,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:17:00,6,420,1.25,-73.992645,40.758442,-74.003029,40.744186
2013002612,2013002609,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:16:00,5,360,1.36,-74.008987,40.7127,-74.010101,40.720158
2013002613,2013002610,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:15:00,5,300,1.07,-73.986198,40.722504,-73.980484,40.73428
2013000655,2013000652,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:12:00,4,120,.87,-73.938049,40.796684,-73.94162,40.78764
2013002614,2013002611,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:13:00,1,180,.56,-73.958191,40.710403,-73.958191,40.710403
2013002615,2013002612,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:28:00,1,1080,4.68,-73.986732,40.766468,-74.013466,40.715576
2013002616,2013002613,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:27:00,1,1020,5.71,-74.017052,40.709034,-73.98278,40.777096
2013002617,2013002614,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:25:00,1,900,5.17,-73.974052,40.787247,-73.975174,40.733067
2013002618,2013002615,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:21:00,1,660,2.90,0,0,0,0
2013002619,2013002616,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:17:00,1,420,1.72,-73.977859,40.739223,-73.970985,40.756725
2013000052,2013000052,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:26:00,1,960,4.36,-74.005783,40.712154,-73.981293,40.667625
2013002620,2013002617,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:20:00,5,600,2.21,-73.999191,40.749386,-74.005257,40.723049
2013002621,2013002618,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:24:00,6,840,3.69,-74.006432,40.743835,-73.963287,40.757786
2013002622,2013002619,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:18:00,4,480,1.33,-74.001305,40.744045,-73.982765,40.739407
2013002623,2013002620,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:22:00,2,720,3.20,-73.973656,40.762753,-73.973656,40.762753
2013002624,2013002621,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:21:00,1,660,2.47,-73.977966,40.753193,-73.970779,40.761616
2013000297,2013000297,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:15:00,1,300,1.59,-73.946449,40.776863,-73.963127,40.761738
2013002625,2013002622,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:42:00,1,1920,2.65,-73.995476,40.764736,-73.979828,40.752491
2013002626,2013002623,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:21:00,2,660,1.42,-73.986809,40.730602,-73.986137,40.744946
2013000904,2013000901,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:36:00,1,1560,2.48,-73.968552,40.761742,-73.967484,40.760227
2013000172,2013000172,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:27:00,1,1020,2.49,-73.989555,40.726154,-74.004105,40.747681
2013002627,2013002624,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:22:00,1,720,1.84,-73.988258,40.749065,-73.990921,40.7668
2013002628,2013002625,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:14:00,1,240,.55,-73.98098,40.774586,-73.989052,40.776855
2013002629,2013002626,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:16:00,1,360,1.06,-73.986694,40.745502,-73.998367,40.750175
2013002630,2013002627,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:14:00,1,240,.43,-73.977898,40.745937,-73.982285,40.745018
2013002631,2013002628,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:15:00,1,300,1.31,-73.961716,40.805801,-73.961716,40.805801
2013002632,2013002629,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:21:00,1,660,2.32,-73.987404,40.77599,-74.004082,40.747627
2013002633,2013002630,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:12:00,1,120,.52,-73.987518,40.719883,-73.984123,40.725227
2013002634,2013002631,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:17:00,1,420,1.23,-73.99147,40.712574,-73.98111,40.720951
2013002635,2013002632,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:38:00,1,1680,6.68,-73.985519,40.768192,-73.983376,40.69389
2013002636,2013002633,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:34:00,1,1440,10.45,-73.870865,40.773773,-73.986298,40.77882
2013002637,2013002634,VTS,1,,2013-01-01 00:10:00,2013-01-01 00:16:00,1,360,1.76,-73.96637,40.794533,-73.977974,40.773827
2013002638,2013002635,CMT,1,N,2013-01-01 00:10:01,2013-01-01 00:15:45,2,343,1.50,-74.009796,40.738075,-74.003677,40.729927
2013002639,2013002636,CMT,1,N,2013-01-01 00:10:01,2013-01-01 00:23:35,1,813,4.30,-73.995651,40.759739,-74.01474,40.709751
2013002640,2013002637,CMT,1,N,2013-01-01 00:10:01,2013-01-01 00:25:14,1,912,3.10,-74.003532,40.732105,-73.969856,40.753246
2013002641,2013002638,CMT,1,N,2013-01-01 00:10:01,2013-01-01 00:18:32,1,510,1.50,-73.965477,40.790794,-73.97226,40.796715
2013002642,2013002639,CMT,1,N,2013-01-01 00:10:01,2013-01-01 00:24:18,1,856,4.50,-74.004517,40.742096,-73.968712,40.693119
2013002643,2013002640,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:13:49,3,226,.70,-73.99971,40.714581,-73.996887,40.723907
2013002644,2013002641,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:13:40,1,217,.80,-73.99987,40.74337,-74.005852,40.737144
2013002645,2013002642,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:23:28,1,805,3.70,-73.99765,40.720932,-73.992966,40.762863
2013002646,2013002643,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:18:02,2,480,1.70,-73.986183,40.722534,-74.002815,40.734295
2013002647,2013002644,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:12:09,1,126,.60,-73.960136,40.773384,-73.966393,40.764874
2013002648,2013002645,CMT,1,N,2013-01-01 00:10:02,2013-01-01 00:22:54,1,771,1.90,-74.005836,40.74028,-73.999504,40.721081
2013002649,2013002646,CMT,1,N,2013-01-01 00:10:03,2013-01-01 00:48:05,1,2281,7.90,-73.924126,40.707191,-73.97937,40.63274
2013002650,2013002647,CMT,1,N,2013-01-01 00:10:03,2013-01-01 00:28:42,1,1119,2.80,-73.985847,40.763668,-74.003876,40.7421
2013002651,2013002648,CMT,1,N,2013-01-01 00:10:03,2013-01-01 00:15:23,1,320,1.20,-73.99913,40.727921,-73.988991,40.734982
2013002652,2013002649,CMT,1,N,2013-01-01 00:10:03,2013-01-01 00:17:33,1,450,2.80,-73.967857,40.755993,-73.948715,40.788956
2013002653,2013002650,CMT,1,N,2013-01-01 00:10:04,2013-01-01 00:23:35,2,811,2.90,-73.972366,40.758995,-73.993752,40.724426
2013002654,2013002651,CMT,1,N,2013-01-01 00:10:04,2013-01-01 00:40:04,4,1799,5.10,-73.99205,40.754433,-73.962898,40.778286
2013002655,2013002652,CMT,1,N,2013-01-01 00:10:05,2013-01-01 00:17:47,1,461,1.00,-74.001961,40.743549,-73.988647,40.737221
2013002656,2013002653,CMT,1,N,2013-01-01 00:10:05,2013-01-01 00:21:34,1,689,1.50,-73.987671,40.728561,-73.99469,40.740376
2013002657,2013002654,CMT,1,N,2013-01-01 00:10:06,2013-01-01 00:19:16,1,550,6.50,-73.978996,40.787502,-73.928078,40.865211
2013002658,2013002655,CMT,1,N,2013-01-01 00:10:06,2013-01-01 00:37:54,1,1667,4.10,0,0,0,0
2013002659,2013002656,CMT,1,N,2013-01-01 00:10:06,2013-01-01 00:18:30,1,504,2.20,-73.994789,40.721394,-73.997627,40.74498
2013002660,2013002657,CMT,1,N,2013-01-01 00:10:06,2013-01-01 00:30:22,2,1215,3.70,-74.004715,40.721241,-73.966568,40.761497
2013002661,2013002658,CMT,1,N,2013-01-01 00:10:06,2013-01-01 00:19:45,1,579,2.70,-73.990265,40.750183,-73.997726,40.724262
2013002662,2013002659,CMT,1,Y,2013-01-01 00:10:07,2013-01-01 00:26:28,2,981,7.90,-73.98745,40.729103,-73.91526,40.8186
2013002663,2013002660,CMT,1,N,2013-01-01 00:10:07,2013-01-01 00:22:30,2,743,1.50,-73.980309,40.759537,-73.976074,40.748852
2013002664,2013002661,CMT,1,N,2013-01-01 00:10:08,2013-01-01 00:24:13,1,845,2.20,-74.000298,40.728661,-73.993996,40.751621
2013002665,2013002662,CMT,1,N,2013-01-01 00:10:08,2013-01-01 00:15:08,1,299,1.20,-73.96907,40.754177,-73.98349,40.743885
2013002666,2013002663,CMT,1,N,2013-01-01 00:10:08,2013-01-01 00:18:04,1,475,2.20,-73.951172,40.782764,-73.945633,40.807491
2013002667,2013002664,CMT,1,N,2013-01-01 00:10:08,2013-01-01 00:22:57,1,768,4.40,-73.939812,40.707428,-73.982338,40.735249
2013002668,2013002665,CMT,1,N,2013-01-01 00:10:09,2013-01-01 00:23:04,2,775,3.20,-73.988457,40.71851,-73.969582,40.752106
2013002669,2013002666,CMT,1,N,2013-01-01 00:10:09,2013-01-01 00:10:26,1,16,.00,-74.000259,40.738003,-74.000259,40.738003
2013002670,2013002667,CMT,1,N,2013-01-01 00:10:09,2013-01-01 00:16:49,2,399,.90,-73.966896,40.757385,-73.976616,40.764103
2013002671,2013002668,CMT,1,N,2013-01-01 00:10:09,2013-01-01 00:15:11,1,302,1.50,-73.960754,40.775799,-73.970375,40.789188
2013000981,2013000978,CMT,1,N,2013-01-01 00:10:09,2013-01-01 00:17:41,1,451,1.40,0,0,0,0
2013002672,2013002669,CMT,1,N,2013-01-01 00:10:10,2013-01-01 00:24:10,1,840,6.90,-73.95575,40.776283,-74.007271,40.705273
2013002673,2013002670,CMT,1,N,2013-01-01 00:10:10,2013-01-01 00:30:05,1,1194,4.20,-73.956291,40.787144,-73.990257,40.740887
2013002674,2013002671,CMT,1,N,2013-01-01 00:10:10,2013-01-01 00:14:18,4,247,1.10,-73.969093,40.801079,-73.979691,40.786263
2013002675,2013002672,CMT,1,N,2013-01-01 00:10:11,2013-01-01 00:26:01,4,950,1.70,-73.984718,40.769207,-73.984718,40.769207
2013002676,2013002673,CMT,1,N,2013-01-01 00:10:11,2013-01-01 00:43:59,2,2027,3.50,-74.007637,40.740082,-73.972557,40.748238
2013002677,2013002674,CMT,1,N,2013-01-01 00:10:11,2013-01-01 00:23:50,3,818,2.80,-73.960938,40.718918,-73.986771,40.724373
2013002678,2013002675,CMT,1,N,2013-01-01 00:10:12,2013-01-01 00:31:14,2,1262,13.00,-73.989578,40.762897,-73.851974,40.82515
2013002679,2013002676,CMT,1,N,2013-01-01 00:10:12,2013-01-01 00:28:27,1,1094,2.20,-73.98008,40.765575,-73.972801,40.75605
2013002680,2013002677,CMT,1,N,2013-01-01 00:10:12,2013-01-01 00:27:27,2,1034,4.70,-74.000504,40.732487,-73.950493,40.775513
2013002681,2013002678,CMT,1,N,2013-01-01 00:10:13,2013-01-01 00:27:10,3,1016,4.50,-74.008339,40.714607,-73.964127,40.756897
2013002682,2013002679,CMT,1,N,2013-01-01 00:10:13,2013-01-01 04:31:24,1,16,.10,-73.988487,40.725166,-73.989006,40.763557
2013002683,2013002680,CMT,1,N,2013-01-01 00:10:13,2013-01-01 00:20:43,1,630,4.10,-73.943817,40.776558,-73.986275,40.730728
2013002684,2013002681,CMT,1,N,2013-01-01 00:10:14,2013-01-01 00:18:16,2,482,1.50,-73.969528,40.763767,-73.951546,40.766441
2013002685,2013002682,CMT,1,N,2013-01-01 00:10:15,2013-01-01 00:29:16,2,1141,6.10,-73.987656,40.719776,-73.950363,40.649742
2013002686,2013002683,CMT,1,Y,2013-01-01 00:10:16,2013-01-01 00:16:34,2,377,2.40,-73.996758,40.720512,-73.963135,40.711502
2013002687,2013002684,CMT,1,N,2013-01-01 00:10:16,2013-01-01 00:32:55,2,1358,5.80,-73.968582,40.761688,-73.977287,40.686314
2013002688,2013002685,CMT,1,N,2013-01-01 00:10:16,2013-01-01 00:20:15,2,599,2.30,-73.960243,40.715557,-73.936523,40.697453
2013002689,2013002686,CMT,1,N,2013-01-01 00:10:16,2013-01-01 00:21:56,2,699,2.80,-73.949043,40.744915,-73.949043,40.744915
2013002690,2013002687,CMT,1,N,2013-01-01 00:10:16,2013-01-01 00:28:54,2,1118,4.90,-74.004089,40.742073,-73.950172,40.780186
2013001326,2013001323,CMT,1,N,2013-01-01 00:10:16,2013-01-01 00:16:40,1,383,1.20,-74.006325,40.740479,-73.994736,40.750389
2013002691,2013002688,CMT,1,N,2013-01-01 00:10:17,2013-01-01 00:17:13,4,415,2.30,-73.971413,40.75293,-73.988777,40.724243
2013002692,2013002689,CMT,1,N,2013-01-01 00:10:17,2013-01-01 00:23:56,1,819,3.80,-73.958572,40.800587,-73.963913,40.757633
2013002693,2013002690,CMT,1,N,2013-01-01 00:10:17,2013-01-01 00:16:52,1,395,2.00,-73.950401,40.779671,-73.939186,40.801804
2013002694,2013002691,CMT,1,N,2013-01-01 00:10:18,2013-01-01 00:25:11,2,892,4.80,-73.991577,40.75016,-73.971161,40.800896
2013002695,2013002692,CMT,1,N,2013-01-01 00:10:18,2013-01-01 00:18:38,1,499,2.10,-73.995285,40.759892,-74.007309,40.741291
2013002696,2013002693,CMT,1,N,2013-01-01 00:10:18,2013-01-01 00:18:52,1,514,1.90,-73.985733,40.752228,-73.989922,40.729713
2013002697,2013002694,CMT,1,N,2013-01-01 00:10:18,2013-01-01 00:12:01,1,103,.60,-73.950974,40.785839,-73.955139,40.777607
2013002698,2013002695,CMT,1,N,2013-01-01 00:10:18,2013-01-01 00:49:38,3,2360,9.40,-74.004921,40.740688,-73.870987,40.754841
2013002699,2013002696,CMT,1,N,2013-01-01 00:10:19,2013-01-01 00:36:16,3,1556,4.00,-73.950348,40.779339,-73.990166,40.748531
2013002700,2013002697,CMT,1,N,2013-01-01 00:10:19,2013-01-01 00:14:17,2,238,1.00,-73.961617,40.767605,-73.951973,40.77795
2013002701,2013002698,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:29:27,1,1146,5.20,-73.99987,40.734764,-73.97641,40.793304
2013002702,2013002699,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:22:39,2,739,3.50,-73.996544,40.758099,-74.015106,40.716358
2013002703,2013002700,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:14:05,1,225,.40,-73.962646,40.772381,-73.957367,40.768356
2013002704,2013002701,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:24:15,1,835,3.60,-73.958565,40.77557,-73.995972,40.74099
2013002705,2013002702,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:21:51,1,691,4.60,-73.981056,40.741943,-73.947319,40.764587
2013002706,2013002703,CMT,1,N,2013-01-01 00:10:20,2013-01-01 00:13:20,3,180,.70,-73.994789,40.713604,-73.988251,40.720081
2013002707,2013002704,CMT,1,N,2013-01-01 00:10:21,2013-01-01 00:10:42,1,21,.00,-73.980095,40.758999,-73.980095,40.758999
2013002708,2013002705,CMT,1,N,2013-01-01 00:10:21,2013-01-01 00:12:20,1,119,.40,-73.98259,40.692333,-73.9879,40.696358
2013002709,2013002706,CMT,1,N,2013-01-01 00:10:21,2013-01-01 00:12:21,1,120,.50,-73.994255,40.732258,-73.987541,40.733444
2013001352,2013001349,CMT,1,N,2013-01-01 00:10:22,2013-01-01 00:13:10,1,168,.90,-73.968552,40.791416,-73.960075,40.797935
2013002710,2013002707,CMT,1,N,2013-01-01 00:10:22,2013-01-01 00:22:54,1,751,2.70,-73.962967,40.711967,-73.980675,40.729984
2013002711,2013002708,CMT,2,N,2013-01-01 00:10:23,2013-01-01 00:39:40,2,1757,20.90,-73.786301,40.65229,-73.923386,40.867386
2013001598,2013001595,CMT,1,N,2013-01-01 00:10:24,2013-01-01 00:24:38,1,854,3.50,-74.000511,40.728825,-73.962585,40.759144
2013002712,2013002709,CMT,1,N,2013-01-01 00:10:24,2013-01-01 00:20:39,1,614,2.20,-73.983025,40.774261,-73.958313,40.781631
2013002713,2013002710,CMT,1,N,2013-01-01 00:10:24,2013-01-01 00:24:48,1,864,3.40,-74.014183,40.717113,-73.990265,40.73481
2013002714,2013002711,CMT,6,N,2013-01-01 00:10:25,2013-01-01 00:11:05,2,40,.00,-73.980438,40.783546,-73.980438,40.783546
2013002715,2013002712,CMT,1,Y,2013-01-01 00:10:26,2013-01-01 00:54:58,4,2671,4.70,-73.997154,40.763691,-73.989609,40.712631
2013002716,2013002713,CMT,1,N,2013-01-01 00:10:26,2013-01-01 00:15:27,4,301,1.30,-73.976082,40.776184,-73.963997,40.774658
2013002717,2013002714,CMT,1,N,2013-01-01 00:10:26,2013-01-01 00:21:36,1,669,5.10,-73.978279,40.729126,-73.947357,40.788132
2013002718,2013002715,CMT,1,N,2013-01-01 00:10:26,2013-01-01 00:25:36,1,910,3.50,-73.991531,40.726929,-73.990158,40.76236
2013002719,2013002716,CMT,1,N,2013-01-01 00:10:27,2013-01-01 00:24:16,3,829,1.70,-73.99588,40.767769,-73.994682,40.750599
2013002720,2013002717,CMT,1,N,2013-01-01 00:10:27,2013-01-01 00:18:11,1,463,.80,-73.987869,40.744148,-73.980026,40.751961
2013002721,2013002718,CMT,1,N,2013-01-01 00:10:27,2013-01-01 00:16:27,1,359,1.20,-73.971741,40.794518,-73.951447,40.786034
2013002722,2013002719,CMT,1,N,2013-01-01 00:10:27,2013-01-01 00:18:48,5,500,1.90,-74.001823,40.72451,-73.994286,40.74527
2013002723,2013002720,CMT,1,N,2013-01-01 00:10:27,2013-01-01 00:14:25,3,237,1.10,-73.998726,40.742149,-74.004494,40.752396
2013000563,2013000561,CMT,1,N,2013-01-01 00:10:28,2013-01-01 00:17:24,1,416,.80,-73.986954,40.739548,-73.99604,40.741093
2013002724,2013002721,CMT,1,N,2013-01-01 00:10:28,2013-01-01 00:21:33,1,665,2.00,-73.977646,40.752113,-73.995605,40.749401
2013002725,2013002722,CMT,1,N,2013-01-01 00:10:29,2013-01-01 00:21:28,2,658,2.10,-73.962219,40.763172,-73.987404,40.750622
2013002726,2013002723,CMT,1,N,2013-01-01 00:10:29,2013-01-01 00:27:47,3,1037,4.00,-73.995476,40.764469,-73.99942,40.720421
2013001041,2013001038,CMT,1,N,2013-01-01 00:10:30,2013-01-01 00:19:51,3,560,2.00,-74.0056,40.740662,-73.99617,40.721893
2013002727,2013002724,CMT,1,N,2013-01-01 00:10:30,2013-01-01 00:17:59,1,449,1.60,-73.975533,40.68681,-73.987289,40.703159
2013002728,2013002725,CMT,1,N,2013-01-01 00:10:30,2013-01-01 00:42:17,1,1906,3.50,0,0,0,0
2013001682,2013001679,CMT,1,N,2013-01-01 00:10:30,2013-01-01 00:14:23,1,232,.50,-73.985825,40.762798,-73.981995,40.770046
2013002729,2013002726,CMT,1,N,2013-01-01 00:10:31,2013-01-01 00:14:32,1,240,.90,-73.96843,40.7593,-73.965759,40.769276
2013002730,2013002727,CMT,1,N,2013-01-01 00:10:31,2013-01-01 00:17:33,1,422,1.40,-73.966293,40.789429,-73.954628,40.782375
2013002731,2013002728,CMT,1,N,2013-01-01 00:10:31,2013-01-01 00:22:28,1,717,3.70,-73.969505,40.797985,-73.968826,40.758434
2013002732,2013002729,CMT,1,N,2013-01-01 00:10:32,2013-01-01 00:12:43,1,130,.80,-73.959946,40.773632,-73.967545,40.76321
2013002733,2013002730,CMT,1,N,2013-01-01 00:10:32,2013-01-01 00:15:20,2,288,.80,-73.945076,40.774651,-73.95639,40.781345
2013002734,2013002731,CMT,1,N,2013-01-01 00:10:33,2013-01-01 00:23:24,2,770,2.50,-73.983742,40.725761,-74.005753,40.748428
2013002735,2013002732,CMT,1,N,2013-01-01 00:10:34,2013-01-01 00:23:31,2,777,1.90,-73.988564,40.731476,-73.991379,40.748882
2013002736,2013002733,CMT,1,N,2013-01-01 00:10:34,2013-01-01 00:22:02,2,687,2.50,-73.979462,40.752579,-74.002495,40.733696
2013002737,2013002734,CMT,1,N,2013-01-01 00:10:34,2013-01-01 00:25:07,2,873,7.40,-73.966873,40.760006,-74.017235,40.710823
2013002738,2013002735,CMT,1,N,2013-01-01 00:10:35,2013-01-01 00:13:51,1,195,.90,-73.961151,40.774956,-73.969543,40.763535
2013002739,2013002736,CMT,1,N,2013-01-01 00:10:35,2013-01-01 00:18:48,1,493,.90,0,0,0,0
2013002740,2013002737,CMT,1,N,2013-01-01 00:10:35,2013-01-01 00:17:22,1,407,1.20,-73.996864,40.737312,-73.981026,40.741711
2013002741,2013002738,CMT,1,N,2013-01-01 00:10:36,2013-01-01 00:39:59,1,1762,6.80,0,0,0,0
2013002742,2013002739,CMT,1,N,2013-01-01 00:10:36,2013-01-01 00:15:40,1,303,1.00,-73.984177,40.729122,-73.988808,40.718845
2013002743,2013002740,CMT,1,N,2013-01-01 00:10:36,2013-01-01 00:17:42,1,426,.70,-73.993629,40.731865,-74.003571,40.728481
2013002744,2013002741,CMT,1,N,2013-01-01 00:10:36,2013-01-01 00:22:20,2,703,1.80,-73.986969,40.752052,-73.969788,40.764729
2013002745,2013002742,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:16:40,2,362,1.00,-73.980682,40.769733,-73.971024,40.783501
2013002746,2013002743,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:22:00,1,683,6.30,-73.952812,40.783215,-73.941154,40.851364
2013002747,2013002744,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:33:57,1,1399,3.50,-73.988617,40.72271,-73.99437,40.757442
2013002748,2013002745,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:15:29,1,291,1.30,-73.998993,40.739769,-74.000336,40.748585
2013002749,2013002746,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:17:41,2,423,1.40,-73.963203,40.77422,-73.972343,40.756672
2013000478,2013000476,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:54:17,4,2619,7.80,-73.995995,40.759075,-73.938271,40.714516
2013002750,2013002747,CMT,1,N,2013-01-01 00:10:37,2013-01-01 00:42:42,2,1923,8.60,-73.987213,40.718773,-73.96418,40.803192
2013002751,2013002748,CMT,1,N,2013-01-01 00:10:38,2013-01-01 00:21:07,1,628,3.80,-73.992447,40.725311,-73.94059,40.715672
2013002752,2013002749,CMT,1,N,2013-01-01 00:10:38,2013-01-01 00:27:30,2,1011,3.40,-73.971832,40.763016,-73.978111,40.751926
2013002753,2013002750,CMT,1,N,2013-01-01 00:10:39,2013-01-01 00:16:13,2,333,1.30,-73.961075,40.775192,-73.96756,40.787758
2013002754,2013002751,CMT,1,N,2013-01-01 00:10:39,2013-01-01 00:27:37,2,1018,5.00,-73.983421,40.781132,-74.016029,40.717411
2013002755,2013002752,CMT,1,N,2013-01-01 00:10:39,2013-01-01 00:44:56,1,2056,6.70,-73.988419,40.764301,-73.905067,40.728992
2013002756,2013002753,CMT,1,N,2013-01-01 00:10:40,2013-01-01 00:26:10,1,929,2.60,-73.991447,40.755203,-73.988892,40.731464
2013002757,2013002754,CMT,1,N,2013-01-01 00:10:40,2013-01-01 00:52:00,2,2479,12.00,-73.970596,40.783775,-73.950661,40.66861
2013002758,2013002755,CMT,1,N,2013-01-01 00:10:40,2013-01-01 00:17:19,2,399,.80,-74.005989,40.735428,-74.003281,40.743382
2013002759,2013002756,CMT,1,N,2013-01-01 00:10:40,2013-01-01 00:13:49,1,189,.70,-73.978149,40.729473,-73.990425,40.734703
2013002760,2013002757,CMT,1,N,2013-01-01 00:10:41,2013-01-01 00:23:45,1,783,3.40,-73.962524,40.758919,-73.974236,40.793877
2013002761,2013002758,CMT,1,N,2013-01-01 00:10:41,2013-01-01 00:17:14,1,392,1.20,-73.990707,40.736656,-74.002502,40.725075
2013002762,2013002759,CMT,1,N,2013-01-01 00:10:41,2013-01-01 00:12:27,4,105,.40,-73.980072,40.742977,-73.976097,40.748451
2013002763,2013002760,CMT,1,N,2013-01-01 00:10:42,2013-01-01 00:16:02,4,319,.70,-73.98037,40.738651,-73.99221,40.742699
2013002764,2013002761,CMT,1,N,2013-01-01 00:10:42,2013-01-01 00:17:20,1,397,1.10,-73.982506,40.752502,-73.967827,40.756077
2013002765,2013002762,CMT,1,N,2013-01-01 00:10:42,2013-01-01 00:36:27,3,1544,10.80,-73.986855,40.728264,-73.996971,40.644257
2013002766,2013002763,CMT,1,N,2013-01-01 00:10:42,2013-01-01 00:24:39,2,837,3.50,-73.973801,40.794456,-73.972702,40.75602
2013002767,2013002764,CMT,1,Y,2013-01-01 00:10:42,2013-01-01 00:16:24,1,341,1.30,-73.99398,40.761528,-73.98912,40.777004
2013001309,2013001306,CMT,1,N,2013-01-01 00:10:43,2013-01-01 00:12:49,1,126,.80,-73.983849,40.766975,-73.988548,40.774975
2013002768,2013002765,CMT,1,N,2013-01-01 00:10:43,2013-01-01 00:28:22,1,1059,3.70,-73.996819,40.744522,-73.960609,40.778316
2013002769,2013002766,CMT,1,N,2013-01-01 00:10:43,2013-01-01 00:14:54,1,250,1.00,-73.985298,40.72353,-73.985428,40.735115
2013000205,2013000205,CMT,1,N,2013-01-01 00:10:44,2013-01-01 00:18:43,2,479,1.80,-73.967278,40.762718,-73.987495,40.748917
2013002770,2013002767,CMT,1,N,2013-01-01 00:10:44,2013-01-01 00:50:45,2,2400,12.70,-73.874664,40.773991,-73.984589,40.720055
2013002771,2013002768,CMT,1,N,2013-01-01 00:10:45,2013-01-01 00:16:47,1,361,3.20,-73.995132,40.760258,-73.971268,40.795227
2013002772,2013002769,CMT,1,N,2013-01-01 00:10:45,2013-01-01 00:16:29,2,343,1.70,-73.957008,40.766476,-73.951996,40.786377
2013002773,2013002770,CMT,1,N,2013-01-01 00:10:45,2013-01-01 00:13:23,2,157,.40,-73.982635,40.727074,-73.985306,40.731598
2013002774,2013002771,CMT,1,N,2013-01-01 00:10:45,2013-01-01 00:11:12,1,26,.20,-73.995049,40.769901,-73.99614,40.76796
2013002775,2013002772,CMT,1,N,2013-01-01 00:10:45,2013-01-01 00:24:07,1,801,2.70,-73.993431,40.722202,-74.00766,40.747852
2013002776,2013002773,CMT,1,N,2013-01-01 00:10:46,2013-01-01 00:27:35,1,1009,8.90,-73.782059,40.6446,-73.902908,40.658066
2013002777,2013002774,CMT,1,N,2013-01-01 00:10:46,2013-01-01 00:15:39,1,292,2.10,-73.99411,40.761395,-73.974648,40.788376
2013002778,2013002775,CMT,1,N,2013-01-01 00:10:46,2013-01-01 00:18:58,1,492,2.40,-73.963982,40.716274,-73.951256,40.688259
2013000216,2013000216,CMT,1,N,2013-01-01 00:10:46,2013-01-01 00:20:47,3,600,3.60,-73.987396,40.7332,-73.953568,40.768486
2013001379,2013001376,CMT,1,N,2013-01-01 00:10:46,2013-01-01 00:26:51,2,965,2.90,-73.994804,40.755543,-73.983521,40.726276
2013002779,2013002776,CMT,1,N,2013-01-01 00:10:47,2013-01-01 00:23:44,1,776,4.50,-74.007835,40.704914,-73.98362,40.744011
2013002780,2013002777,CMT,1,N,2013-01-01 00:10:47,2013-01-01 00:15:47,1,300,1.00,-73.977669,40.787216,-73.983704,40.774532
2013002781,2013002778,CMT,1,N,2013-01-01 00:10:47,2013-01-01 00:17:27,1,399,1.60,-73.969696,40.768982,-73.953873,40.781895
2013002782,2013002779,CMT,1,N,2013-01-01 00:10:47,2013-01-01 00:14:00,2,193,1.30,-73.971153,40.7644,-73.958733,40.78101
